Date,CampaignID,Impressions,Reach,Spend_IDR
2024-09-28,RADIO_002,2273903,1963174,6064069
2024-09-30,RADIO_002,1840472,1265242,8447869
2024-10-01,RADIO_002,1882933,1209278,5997309
2024-10-02,RADIO_002,1646139,1293545,10581341
2024-10-03,RADIO_002,1635725,1464894,5009430
2024-10-05,RADIO_002,1281987,971079,16845207
2024-10-06,RADIO_002,1912204,1449509,11371486
2024-10-07,RADIO_002,556620,431358,7581581
2024-10-08,RADIO_002,1480744,1191056,6481339
2024-10-10,RADIO_002,1904514,1604003,13940546
2024-10-11,RADIO_002,1974417,1347028,8037209
2024-10-12,RADIO_002,673049,601402,11305849
2024-10-13,RADIO_002,1706248,1278162,12683425
2024-10-14,RADIO_002,1574260,1141378,11123112
2024-10-16,RADIO_002,742125,528095,7212765
2024-10-19,RADIO_002,1818408,1222628,13069424
2024-10-20,RADIO_002,1640286,1467112,17665151
2024-10-21,RADIO_002,833905,565688,12030316
2024-10-22,RADIO_002,751432,510120,8196181
2024-10-23,RADIO_002,1238174,777911,12044236
2024-10-24,RADIO_002,1418889,891435,6025345
2024-10-26,RADIO_002,2111400,1721972,8992509
2024-10-27,RADIO_002,1425485,1217414,15853513
2024-10-28,RADIO_002,1990252,1332873,11818330
2024-10-29,RADIO_002,559177,337934,9603213
2024-10-30,RADIO_002,1350744,1034709,11490917
2024-10-31,RADIO_002,1886934,1357229,9693029
2024-11-01,RADIO_002,1675887,1266609,12798186
2024-11-03,RADIO_002,989391,676808,16664318
2024-11-04,RADIO_002,1125582,752716,12955818
2024-11-05,RADIO_002,1750874,1341273,14013999
2024-11-06,RADIO_002,1087499,951174,9743255
2024-11-07,RADIO_002,1016842,762068,9184467
2024-11-08,RADIO_002,709878,535207,10188895
2024-11-09,RADIO_002,686839,569249,8211976
2024-11-10,RADIO_002,1830098,1471024,13519724
2024-11-11,RADIO_002,1063939,842655,8878985
2024-11-12,RADIO_002,1812052,1179951,13491322
2024-11-13,RADIO_002,951838,576406,11304009
2024-11-15,RADIO_002,1576151,1306308,14292806
2024-11-16,RADIO_002,1474186,960624,8810333
2024-11-17,RADIO_002,850361,562560,9857549
2024-11-19,RADIO_002,1444032,1289224,5284573
2024-11-20,RADIO_002,1355580,1181939,6186557
2024-11-22,RADIO_002,1312820,823628,8150564
2024-11-23,RADIO_002,2239679,1518769,14701152
2024-11-24,RADIO_002,1794213,1501976,12547301
2024-11-25,RADIO_002,1268886,887180,7617528
2024-11-27,RADIO_002,1370929,1140513,12995786
2024-11-28,RADIO_002,911858,696504,13314166
2024-11-29,RADIO_002,977262,664549,9755265
2024-12-01,RADIO_002,2272684,1377179,15447910
2024-12-02,RADIO_002,560731,404212,7529118
2024-12-04,RADIO_002,1252094,1079324,10878856
2024-12-05,RADIO_002,1520164,1217232,11815260
2024-12-08,RADIO_002,1261469,874253,11652994
2024-12-09,RADIO_002,1148500,1026505,8841941
2024-12-10,RADIO_002,1220355,960569,14222308
2024-12-12,RADIO_002,1114277,793832,9304219
2024-12-15,RADIO_002,1313074,826708,7297480
2024-12-16,RADIO_002,1283559,772916,6436916
2024-12-17,RADIO_002,1226058,1095459,11771907
2024-12-19,RADIO_002,1768439,1544502,5454865
2024-12-21,RADIO_002,1021057,834471,17974981
2024-12-23,RADIO_002,964222,860977,14082585
2024-12-24,RADIO_002,580316,471670,14534358
2024-12-25,RADIO_002,835241,677947,9778770
2024-12-26,RADIO_002,879868,780167,10528417
2024-12-27,RADIO_002,863465,625339,6997282
2024-12-28,RADIO_002,2080003,1692330,11896189
2024-12-29,RADIO_002,1772136,1151754,7068038
2024-12-31,RADIO_002,1025705,879690,9170487
2025-01-01,RADIO_002,499164,405041,7459514
2025-01-03,RADIO_002,1323793,1001181,6916645
2025-01-04,RADIO_002,1234744,780439,9057964
2025-01-06,RADIO_002,1175491,838225,4006439
2025-01-07,RADIO_002,1274137,1103818,7936453
2025-01-10,RADIO_002,1209469,858573,6161688
2025-01-11,RADIO_002,843268,734775,9293062
2025-01-12,RADIO_002,1606997,1202114,8104187
2025-01-13,RADIO_002,1204717,1003599,7091485
2025-01-16,RADIO_002,1288115,847896,9534588
2025-01-17,RADIO_002,1261740,1095153,10329234
2025-01-19,RADIO_002,1061025,652914,9629774
2025-01-21,RADIO_002,877771,656172,8033963
2025-01-22,RADIO_002,516795,340413,5450996
2025-01-24,RADIO_002,970119,759655,5384892
2025-01-25,RADIO_002,1350632,906538,10867226
2025-01-26,RADIO_002,1399498,1132668,12079098
2025-01-27,RADIO_002,937266,615056,6427848
2025-01-28,RADIO_002,693745,578780,7707181
2025-01-30,RADIO_002,458755,390547,9370600
2025-01-31,RADIO_002,1023864,759278,4080490
2025-02-02,RADIO_002,1007137,742042,6612079
2025-02-03,RADIO_002,1147539,982173,8356189
2025-02-05,RADIO_002,763971,613564,8512654
2025-02-06,RADIO_002,1115347,987915,10456411
2025-02-10,RADIO_002,738836,447787,5262519
2025-02-11,RADIO_002,901512,804338,7035404
2025-02-13,RADIO_002,795153,563096,6082177
2025-02-15,RADIO_002,1432513,1205859,9005638
2025-02-16,RADIO_002,928289,639029,10196882
2025-02-17,RADIO_002,723208,488494,6910746
2025-02-18,RADIO_002,607028,373222,8886397
2025-02-20,RADIO_002,1009000,702823,10059787
2025-02-21,RADIO_002,597244,383024,3563039
2025-02-22,RADIO_002,1040820,808753,5598982
2025-02-23,RADIO_002,447484,272027,4494545
2025-02-25,RADIO_002,803319,591162,9074101
2025-02-26,RADIO_002,637178,405548,8491220
2025-02-27,RADIO_002,814615,646873,5788843
2025-02-28,RADIO_002,921410,757342,7841951
2025-03-02,RADIO_002,1457323,1063381,9902785
2025-03-03,RADIO_002,961681,597494,8849719
2025-03-05,RADIO_002,1146733,1015929,8738774
2025-03-06,RADIO_002,799232,558815,7677998
2025-03-07,RADIO_002,852992,538550,7438578
2025-03-08,RADIO_002,1328988,1158362,10398806
2025-03-09,RADIO_002,1447506,997259,12205811
2025-03-10,RADIO_002,771993,596531,6547725
2025-03-11,RADIO_002,885384,559073,8749908
2025-03-13,RADIO_002,473753,420444,10299082
2025-03-14,RADIO_002,398908,323728,5117252
2025-03-16,RADIO_002,1115286,879963,11999585
2025-03-18,RADIO_002,1301249,1132463,5979860
2025-03-21,RADIO_002,780330,700143,9266070
2025-03-22,RADIO_002,1042203,725916,8852223
2025-03-23,RADIO_002,1371731,880456,11723470
2025-03-25,RADIO_002,616722,529097,6364006
2025-03-27,RADIO_002,445619,330728,7766979
2025-03-28,RADIO_002,1044369,912127,4958685
2025-03-29,RADIO_002,1185861,1021449,5945093
2025-04-01,RADIO_002,497067,350175,8763133
2025-04-02,RADIO_002,1325530,1142990,7079070
2025-04-03,RADIO_002,725522,498595,4709527
2025-04-04,RADIO_002,1360406,1082993,9819432
2025-04-06,RADIO_002,1036061,794166,5949946
2025-04-08,RADIO_002,732228,650096,6078172
2025-04-09,RADIO_002,1138351,773695,8785657
2025-04-10,RADIO_002,848957,750083,9760120
2025-04-11,RADIO_002,1286026,1098658,4019113
2025-04-13,RADIO_002,1401040,1195547,12068178
2025-04-14,RADIO_002,1331285,971353,6176552
2025-04-15,RADIO_002,943059,698949,6622800
2025-04-16,RADIO_002,816613,634249,9674337
2025-04-17,RADIO_002,607554,492955,3523714
2025-04-18,RADIO_002,575773,380804,9862212
2025-04-19,RADIO_002,1334455,1150981,4317446
2025-04-20,RADIO_002,746973,554835,5780879
2025-04-22,RADIO_002,811420,559356,8621521
2025-04-23,RADIO_002,1188621,799931,3998447
2025-04-25,RADIO_002,552665,477957,10185689
2025-04-28,RADIO_002,739246,484435,8591781
2025-04-29,RADIO_002,1381146,868567,4660243
2025-04-30,RADIO_002,914983,730756,7885246
2025-05-01,RADIO_002,651573,574721,7385129
2025-05-04,RADIO_002,638472,385220,6595118
2025-05-05,RADIO_002,592643,446083,8251431
2025-05-07,RADIO_002,741092,545978,6262403
2025-05-08,RADIO_002,732360,626687,7938005
2025-05-10,RADIO_002,655992,546340,7259298
2025-05-11,RADIO_002,638173,414570,6087900
2025-05-13,RADIO_002,824123,637775,7186495
2025-05-16,RADIO_002,797765,623739,3607563
2025-05-17,RADIO_002,588546,467282,9671223
2025-05-18,RADIO_002,811948,660088,10504401
2025-05-19,RADIO_002,1090286,728377,6355020
2025-05-21,RADIO_002,721226,537122,7612932
2025-05-22,RADIO_002,1083228,790875,6807234
2025-05-23,RADIO_002,356093,245807,4997536
2025-05-26,RADIO_002,877522,767914,10213307
2025-05-29,RADIO_002,359255,292735,5039937
2025-05-30,RADIO_002,705883,597035,9006567
2025-05-31,RADIO_002,814108,588230,5656334
2025-06-01,RADIO_002,519568,366485,10614635
2025-06-03,RADIO_002,1385632,868196,10096404
2025-06-04,RADIO_002,1165210,907440,6106804
2025-06-05,RADIO_002,473877,402778,8802568
2025-06-07,RADIO_002,1248119,824395,11673776
2025-06-08,RADIO_002,469175,415872,8349960
2025-06-09,RADIO_002,881542,535704,8382228
2025-06-12,RADIO_002,477704,338700,5102596
2025-06-13,RADIO_002,1364729,1054234,7046838
2025-06-15,RADIO_002,1434438,1063507,8192070
2025-06-17,RADIO_002,1248080,968790,4401691
2025-06-20,RADIO_002,743712,585865,7006785
2025-06-22,RADIO_002,1258289,805719,8877106
2025-06-24,RADIO_002,706505,446824,10146762
2025-06-25,RADIO_002,1368002,836678,4100675
2025-06-27,RADIO_002,419134,329712,6080344
2025-06-28,RADIO_002,1501592,1037950,6559419
2025-06-29,RADIO_002,523529,460522,8767604
2025-06-30,RADIO_002,756655,590237,4065454
2025-07-01,RADIO_002,408258,279804,8361793
2025-07-03,RADIO_002,446490,379667,9488401
2025-07-04,RADIO_002,510531,316453,7785463
2025-07-05,RADIO_002,779730,588162,5273972
2025-07-06,RADIO_002,1194909,935169,10834892
2025-07-07,RADIO_002,785246,669540,6816659
2025-07-08,RADIO_002,1033885,683128,3540046
2025-07-11,RADIO_002,869930,680952,4244718
2025-07-12,RADIO_002,1120861,781741,10221100
2025-07-13,RADIO_002,661815,562769,10501262
2025-07-14,RADIO_002,1266596,1088116,7539542
2025-07-15,RADIO_002,1163903,849561,4962222
2025-07-16,RADIO_002,558009,339125,9830977
2025-07-17,RADIO_002,1044758,724344,7856207
2025-07-18,RADIO_002,1064166,657059,5876457
2025-07-20,RADIO_002,609613,506871,12597254
2025-07-21,RADIO_002,1268679,1088052,4065927
2025-07-22,RADIO_002,934919,800185,8416772
2025-07-23,RADIO_002,859640,607054,7165706
2025-07-25,RADIO_002,955755,761974,4546560
2025-07-26,RADIO_002,1545475,1041627,7482026
2025-07-27,RADIO_002,943615,831568,10417254
2025-07-29,RADIO_002,1077244,837726,7485346
2025-07-31,RADIO_002,574530,351230,5599200
2025-08-01,RADIO_002,1062312,847895,9590386
2025-08-02,RADIO_002,982422,845986,11333440
2025-08-03,RADIO_002,1246128,843819,11984343
2025-08-04,RADIO_002,494793,384639,7231213
2025-08-05,RADIO_002,1346088,1066704,3866441
2025-08-07,RADIO_002,888322,713077,5998885
2025-08-09,RADIO_002,1518323,1216366,11549807
2025-08-11,RADIO_002,1087922,666462,10171113
2025-08-13,RADIO_002,944789,609215,6722288
2025-08-14,RADIO_002,366256,249741,9317890
2025-08-15,RADIO_002,1114731,935963,6409979
2025-08-17,RADIO_002,1518408,1264219,6338865
2025-08-18,RADIO_002,1320532,1074541,8369481
2025-08-19,RADIO_002,392292,280851,8491197
2025-08-20,RADIO_002,374239,239518,4667867
2025-08-21,RADIO_002,1387613,976753,9116021
2025-08-22,RADIO_002,525393,428350,10060014
2025-08-24,RADIO_002,1384324,844466,11434494
2025-08-25,RADIO_002,701480,528065,3843888
2025-08-26,RADIO_002,1307176,928721,5373667
2025-08-27,RADIO_002,907664,655757,5601589
2025-08-28,RADIO_002,1210122,1087711,4419262
2025-08-29,RADIO_002,998939,814667,6171347
2025-08-30,RADIO_002,1078704,792974,11801407
2025-08-31,RADIO_002,1361921,833501,12203552
2025-09-01,RADIO_002,680243,551035,6793812
2025-09-05,RADIO_002,1154953,818462,9624926
2025-09-07,RADIO_002,1045289,718831,10830401
2025-09-08,RADIO_002,569960,347173,7991339
2025-09-09,RADIO_002,1270435,1116033,7486583
2025-09-10,RADIO_002,811268,668342,8776624
2025-09-11,RADIO_002,1015939,615097,6097453
2025-09-14,RADIO_002,1430423,1191108,7962716
2025-09-15,RADIO_002,1062822,817267,5767832
2025-09-16,RADIO_002,1294982,1044341,5669509
2025-09-20,RADIO_002,426912,342054,10680472
2025-09-21,RADIO_002,1443853,1236343,7112784
2025-09-22,RADIO_002,736223,533540,7766535
2025-09-24,RADIO_002,538615,430255,10101341
2025-09-25,RADIO_002,690988,587643,5265366
2025-09-27,RADIO_002,476978,316057,8685234
2025-09-28,RADIO_002,1420823,1158542,4922179
2025-09-30,RADIO_002,932238,727206,10082809
2025-10-02,RADIO_002,1109992,967514,3715505
2025-10-04,RADIO_002,1598156,1002361,9838949
2025-10-05,RADIO_002,1175409,919507,6580540
2025-10-06,RADIO_002,1002711,640199,4947226
2025-10-07,RADIO_002,693446,517600,9346718
2025-10-09,RADIO_002,986780,815674,6227382
2025-10-13,RADIO_002,752962,483751,3673665
2025-10-15,RADIO_002,1228423,828722,3807801
2025-10-16,RADIO_002,800889,586560,8175536
2025-10-17,RADIO_002,1153090,1008438,6310104
2025-10-18,RADIO_002,1250922,1104353,7758120
2025-10-19,RADIO_002,1363637,1067602,7897211
2025-10-20,RADIO_002,546083,411236,7894129
2025-10-21,RADIO_002,835618,571423,9633423
2025-10-22,RADIO_002,529561,385393,9619763
2025-10-23,RADIO_002,848091,598195,8913128
2025-10-24,RADIO_002,931462,759477,9465499
2025-10-27,RADIO_002,376119,268192,10167158
2025-10-29,RADIO_002,667753,523314,5411570
2025-10-30,RADIO_002,1289656,1034639,8587143
2025-10-31,RADIO_002,627717,404857,10028773
2025-11-01,RADIO_002,539868,346397,8932423
2025-11-02,RADIO_002,1132119,956667,6565885
2025-11-04,RADIO_002,1364081,821819,5217173
2025-11-06,RADIO_002,709422,519372,10130990
2025-11-08,RADIO_002,1071250,877581,6870690
2025-11-09,RADIO_002,955615,611165,4294074
2025-11-10,RADIO_002,804493,530403,4998367
2025-11-11,RADIO_002,374262,230298,4312374
2025-11-13,RADIO_002,421322,266464,8459347
2025-11-14,RADIO_002,1349159,1191915,6754096
2025-11-16,RADIO_002,832585,736110,8021666
2025-11-17,RADIO_002,593496,364412,7553507
2025-11-19,RADIO_002,470371,400322,6598123
2025-11-20,RADIO_002,497299,430645,9337935
2025-11-22,RADIO_002,780032,509727,8952871
2025-11-24,RADIO_002,528381,377749,6289806
2025-11-26,RADIO_002,1343624,864581,10161224
2025-11-27,RADIO_002,762398,458439,9538718
2025-11-28,RADIO_002,1189229,761126,7683402
2025-11-29,RADIO_002,1309511,1017403,11945578
2025-12-01,RADIO_002,740393,498453,8809190
2025-12-03,RADIO_002,716959,628428,10369639
2025-12-05,RADIO_002,804728,704344,9087548
2025-12-06,RADIO_002,966363,645859,10452151
2025-12-07,RADIO_002,1314759,1027512,7773622
2025-12-08,RADIO_002,855507,524698,5476284
2025-12-11,RADIO_002,528282,420384,3576745
2025-12-12,RADIO_002,616578,511198,9015053
2025-12-13,RADIO_002,1061176,683591,6911641
2025-12-14,RADIO_002,911088,776129,11602057
2025-12-15,RADIO_002,960161,721844,4843136
2025-12-16,RADIO_002,787544,489717,4337413
2025-12-17,RADIO_002,670650,588605,6411415
2025-12-18,RADIO_002,906759,735586,8805006
2025-12-19,RADIO_002,906592,770057,10093334
2025-12-20,RADIO_002,1216006,732434,5041775
2025-12-21,RADIO_002,1160055,1036888,5819535
2025-12-22,RADIO_002,883173,661277,9222487
2025-12-26,RADIO_002,585092,428974,7315058
2025-12-27,RADIO_002,1484454,1075317,11185776
2025-12-28,RADIO_002,612941,482118,11438900
2025-12-29,RADIO_002,1385258,873000,6296545
2025-12-30,RADIO_002,1300342,1119337,5650049
2025-12-31,RADIO_002,1008495,706865,4068314
2024-01-01,RADIO_003,700098,564217,5321197
2024-01-02,RADIO_003,587886,390735,13575876
2024-01-04,RADIO_003,773994,606007,12029656
2024-01-06,RADIO_003,1615895,1158171,15946765
2024-01-07,RADIO_003,860548,620300,12921130
2024-01-08,RADIO_003,1641665,1222649,9009027
2024-01-10,RADIO_003,1680435,1283528,9157035
2024-01-11,RADIO_003,1097899,747911,5533401
2024-01-13,RADIO_003,1741503,1223014,16613958
2024-01-14,RADIO_003,2098810,1360277,16086430
2024-01-15,RADIO_003,563067,438894,8352231
2024-01-17,RADIO_003,1441550,1027385,12400359
2024-01-18,RADIO_003,1781847,1435735,12093238
2024-01-19,RADIO_003,604219,465923,7162328
2024-01-21,RADIO_003,1533252,1237320,16060053
2024-01-23,RADIO_003,689154,494735,14012240
2024-01-26,RADIO_003,1562221,1327618,10941046
2024-01-27,RADIO_003,1405201,1033085,15720831
2024-01-28,RADIO_003,2205212,1685799,12110539
2024-01-30,RADIO_003,1718359,1381111,12241359
2024-01-31,RADIO_003,1791395,1516405,10648127
2024-02-01,RADIO_003,1121102,757987,13485876
2024-02-03,RADIO_003,1029371,618836,15700376
2024-02-04,RADIO_003,1876298,1281178,7202739
2024-02-05,RADIO_003,929988,776026,5870335
2024-02-06,RADIO_003,1876138,1508323,11471595
2024-02-08,RADIO_003,1841808,1500211,7507318
2024-02-09,RADIO_003,1121300,687768,11637667
2024-02-11,RADIO_003,2127085,1490763,11673653
2024-02-12,RADIO_003,1695481,1279230,13727963
2024-02-13,RADIO_003,1484341,1062065,7150714
2024-02-17,RADIO_003,1181236,767957,15464237
2024-02-18,RADIO_003,2133639,1433157,10628600
2024-02-19,RADIO_003,537506,449212,14698207
2024-02-20,RADIO_003,1876703,1204642,5374879
2024-02-21,RADIO_003,597789,367626,7740542
2024-02-22,RADIO_003,1640837,1223522,5713670
2024-02-23,RADIO_003,1893420,1653382,9183689
2024-02-26,RADIO_003,1420568,1118111,8811093
2024-02-27,RADIO_003,1979270,1675130,9006578
2024-02-28,RADIO_003,904342,569781,12272924
2024-02-29,RADIO_003,524805,443165,9029728
2024-03-01,RADIO_003,610944,398640,10804181
2024-03-03,RADIO_003,2297843,1635049,17403408
2024-03-04,RADIO_003,1997917,1576141,13583560
2024-03-07,RADIO_003,1749585,1410925,10742703
2024-03-08,RADIO_003,716713,480120,8367056
2024-03-10,RADIO_003,1109007,870642,8637608
2024-03-11,RADIO_003,746361,500838,7182694
2024-03-12,RADIO_003,1921403,1420223,7711777
2024-03-13,RADIO_003,993267,790687,12292664
2024-03-14,RADIO_003,1658228,1456592,10707437
2024-03-15,RADIO_003,1196399,1050621,8348569
2024-03-17,RADIO_003,1429753,903583,7583157
2024-03-18,RADIO_003,1454060,1286623,6483853
2024-03-20,RADIO_003,1784401,1133520,10990126
2024-03-21,RADIO_003,809219,583306,9088436
2024-03-22,RADIO_003,879114,609596,11954071
2024-03-23,RADIO_003,1426191,1100512,16375909
2024-03-24,RADIO_003,907114,747044,10925917
2024-03-25,RADIO_003,1565217,1037193,6038737
2024-03-26,RADIO_003,1174026,953983,9752274
2024-03-27,RADIO_003,1571081,1080564,11443961
2024-03-28,RADIO_003,961193,860730,9379977
2024-03-30,RADIO_003,648801,436785,6067129
2024-03-31,RADIO_003,2055041,1687240,12400057
2024-04-01,RADIO_003,1261841,1063810,8992992
2024-04-04,RADIO_003,667700,513853,11942747
2024-04-05,RADIO_003,1451075,982517,9317168
2024-04-06,RADIO_003,613225,369471,6122806
2024-04-07,RADIO_003,956607,857157,8873864
2024-04-08,RADIO_003,1318343,1130331,6274207
2024-04-09,RADIO_003,1342424,1093346,7960820
2024-04-11,RADIO_003,1805158,1396616,13708104
2024-04-12,RADIO_003,1727318,1039319,11415702
2024-04-14,RADIO_003,2079251,1387925,11642987
2024-04-15,RADIO_003,1092614,713630,6325821
2024-04-16,RADIO_003,1989756,1787684,8734642
2024-04-17,RADIO_003,577618,351802,12259687
2024-04-18,RADIO_003,1911295,1257973,14654856
2024-04-19,RADIO_003,1273320,981617,7405350
2024-04-20,RADIO_003,1108979,972174,15079473
2024-04-21,RADIO_003,1937598,1637995,11236214
2024-04-22,RADIO_003,1903932,1236456,8397145
2024-04-23,RADIO_003,1701814,1415059,9540553
2024-04-25,RADIO_003,1383033,1152784,6000646
2024-04-26,RADIO_003,518435,403392,6726574
2024-04-28,RADIO_003,683733,595463,17784481
2024-04-30,RADIO_003,931906,807768,14735265
2024-05-03,RADIO_003,1297957,917706,6200027
2024-05-07,RADIO_003,1907693,1596338,13091032
2024-05-08,RADIO_003,531267,418970,5812791
2024-05-09,RADIO_003,1097064,767475,14869137
2024-05-10,RADIO_003,1905160,1602120,13256086
2024-05-11,RADIO_003,2052116,1533306,13618970
2024-05-12,RADIO_003,575272,469117,8036681
2024-05-13,RADIO_003,946814,727261,7438390
2024-05-14,RADIO_003,583457,371768,11746739
2024-05-15,RADIO_003,943720,585208,8369647
2024-05-17,RADIO_003,597568,533307,6216181
2024-05-18,RADIO_003,1785486,1476417,11009472
2024-05-20,RADIO_003,516542,453507,9298827
2024-05-21,RADIO_003,1879405,1643501,7031539
2024-05-25,RADIO_003,1994723,1335032,16106995
2024-05-26,RADIO_003,1085642,935028,17753046
2024-05-27,RADIO_003,1198806,805136,5210248
2024-05-28,RADIO_003,616228,399802,10655643
2024-05-29,RADIO_003,1688333,1223739,6856040
2024-05-30,RADIO_003,636257,406365,9843429
2024-05-31,RADIO_003,1886918,1599875,13595277
2024-06-01,RADIO_003,1522293,1243037,9269357
2024-06-03,RADIO_003,1541533,1309791,5492919
2024-06-05,RADIO_003,1266507,1107110,14540158
2024-06-08,RADIO_003,1520507,1118947,8354587
2024-06-10,RADIO_003,1627698,1023001,7577400
2024-06-11,RADIO_003,1433890,928357,8871553
2024-06-13,RADIO_003,1201804,820246,14170217
2024-06-14,RADIO_003,1298236,820676,5037450
2024-06-15,RADIO_003,1050558,685559,13071261
2024-06-18,RADIO_003,1940018,1186002,6555903
2024-06-20,RADIO_003,960987,847184,13736686
2024-06-21,RADIO_003,620048,417106,11543063
2024-06-23,RADIO_003,1314596,1131793,17135628
2024-06-24,RADIO_003,1939751,1355383,14792482
2024-06-27,RADIO_003,609023,518287,11242904
2024-06-28,RADIO_003,1100328,850638,5708147
2024-07-01,RADIO_003,1623673,1249501,5604469
2024-07-02,RADIO_003,1253597,879529,8092688
2024-07-04,RADIO_003,1315315,883206,13768477
2024-07-06,RADIO_003,1650550,1167459,8482092
2024-07-08,RADIO_003,643304,462411,12264413
2024-07-11,RADIO_003,994723,790914,7777640
